session_id,session_length,pages_visited,unique_domains,domain_switches,category_switches,session_complexity,avg_ram,peak_ram,avg_cpu,ram_per_page,ram_per_domain,ram_per_switch,session_intensity,efficiency_score,ram_efficiency,high_ram_usage
182,682.650494,5,2,3,4,7,6982.07,6982.07,42.8,1396.414,3491.035,1745.5175,12,0.01025414917520004,0.0010025680063362298,True
151,208.560965,28,1,1,0,29,6982.07,6982.07,42.8,249.35964285714286,6982.07,3491.035,29,0.1390480716274016,0.004153496026250095,True
152,207.519119,2,2,2,0,3,6982.07,6982.07,42.8,3491.035,3491.035,2327.3566666666666,4,0.014456499306938557,0.00042967200271552705,True
184,809.391053,9,1,0,4,10,6982.07,6982.07,42.8,775.7855555555556,6982.07,6982.07,13,0.012354967308985066,0.001432240009051757,True
185,1110.769583,17,4,5,7,19,6982.07,6982.07,42.8,410.71,1745.5175,1163.6783333333333,29,0.01710525773372748,0.0027212560171983383,True
186,189.09573,3,2,2,2,5,6982.07,6982.07,42.79999999999999,2327.3566666666666,3491.035,2327.3566666666666,7,0.026441633557775207,0.0007161200045258785,True
187,1.0,1,1,1,1,3,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,3,3.0,0.00042967200271552705,True
188,63.348061,5,2,2,4,7,6982.07,6982.07,42.8,1396.414,3491.035,2327.3566666666666,11,0.11050061974272582,0.0010025680063362298,True
189,286.616147,2,1,0,2,3,6982.07,6982.07,42.8,3491.035,6982.07,6982.07,4,0.010466960886191803,0.00042967200271552705,True
190,1.0,2,1,0,0,2,6982.07,6982.07,42.8,3491.035,6982.07,6982.07,2,2.0,0.00028644800181035137,True
191,777.795559,35,8,19,12,37,6982.07,6982.07,42.8,199.48771428571428,872.75875,349.1035,66,0.047570341038679034,0.0052992880334915005,True
192,163.662587,3,1,1,1,4,6982.07,6982.07,42.79999999999999,2327.3566666666666,6982.07,3491.035,5,0.024440527754825237,0.0005728960036207027,True
193,1.0,1,1,1,1,3,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,3,3.0,0.00042967200271552705,True
194,108.478083,5,2,2,4,7,6982.07,6982.07,42.8,1396.414,3491.035,2327.3566666666666,11,0.06452916392337059,0.0010025680063362298,True
195,36.229408,5,2,2,2,7,6982.07,6982.07,42.8,1396.414,3491.035,2327.3566666666666,9,0.19321320403579326,0.0010025680063362298,True
196,850.015394,56,27,41,16,58,6982.07,6982.07,42.8,124.67982142857143,258.5951851851852,166.2397619047619,113,0.0682340583587125,0.00830699205250019,True
197,971.820992,18,2,3,7,20,6982.07,6982.07,42.8,387.8927777777778,3491.035,1745.5175,28,0.020579921780491853,0.002864480018103514,True
198,12.345739,4,2,1,3,6,6982.07,6982.07,42.8,1745.5175,3491.035,3491.035,8,0.48599763853747435,0.0008593440054310541,True
167,223.010275,4,2,2,4,6,6982.07,6982.07,42.8,1745.5175,3491.035,2327.3566666666666,10,0.02690458993425303,0.0008593440054310541,True
200,1.0,3,2,1,3,5,6982.07,6982.07,42.79999999999999,2327.3566666666666,3491.035,3491.035,7,5.0,0.0007161200045258785,True
201,2177.023224,71,14,28,4,73,6982.07,6982.07,42.8,98.33901408450704,498.7192857142857,240.76103448275862,103,0.033532026298677645,0.010455352066077825,True
202,1.0,1,1,1,0,2,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,2,2.0,0.00028644800181035137,True
203,211.83976,10,3,3,0,11,6982.07,6982.07,42.8,698.207,2327.3566666666666,1745.5175,13,0.05192604070170774,0.0015754640099569326,True
204,51.624413,7,3,4,0,8,6982.07,6982.07,42.8,997.4385714285714,2327.3566666666666,1396.414,11,0.15496544241578109,0.0011457920072414055,True
205,1.0,2,1,1,1,3,6982.07,6982.07,42.8,3491.035,6982.07,3491.035,4,3.0,0.00042967200271552705,True
206,439.588938,5,2,1,5,7,6982.07,6982.07,42.8,1396.414,3491.035,3491.035,11,0.01592396758628171,0.0010025680063362298,True
207,1.0,1,1,1,0,2,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,2,2.0,0.00028644800181035137,True
208,218.219263,12,3,4,2,14,6982.07,6982.07,42.79999999999999,581.8391666666666,2327.3566666666666,1396.414,18,0.06415565613930242,0.0020051360126724597,True
209,82.818879,12,4,8,6,14,6982.07,6982.07,42.79999999999999,581.8391666666666,1745.5175,775.7855555555556,26,0.16904358244211445,0.0020051360126724597,True
210,296.224819,7,4,5,2,9,6982.07,6982.07,42.8,997.4385714285714,1745.5175,1163.6783333333333,14,0.0303823293077951,0.0012890160081465813,True
211,69.365992,5,3,4,0,6,6982.07,6982.07,42.8,1396.414,2327.3566666666666,1396.414,9,0.08649771778654877,0.0008593440054310541,True
212,1.0,2,1,1,0,3,6982.07,6982.07,42.8,3491.035,6982.07,3491.035,3,3.0,0.00042967200271552705,True
213,2052.374722,27,8,13,15,29,6982.07,6982.07,42.8,258.5951851851852,872.75875,498.7192857142857,55,0.014129973288571813,0.004153496026250095,True
214,1.0,3,1,0,0,3,6982.07,6982.07,42.79999999999999,2327.3566666666666,6982.07,6982.07,3,3.0,0.00042967200271552705,True
183,19.17823,5,1,0,3,6,6982.07,6982.07,42.8,1396.414,6982.07,6982.07,8,0.31285473164103256,0.0008593440054310541,True
216,911.992996,36,4,10,9,38,6982.07,6982.07,42.8,193.9463888888889,1745.5175,634.7336363636364,55,0.04166698666181423,0.0054425120343966765,True
217,1976.713064,10,2,5,8,12,6982.07,6982.07,42.8,698.207,3491.035,1163.6783333333333,23,0.006070683812711424,0.0017186880108621082,True
218,32.529854,9,4,5,9,11,6982.07,6982.07,42.8,775.7855555555556,1745.5175,1163.6783333333333,23,0.33815091823037385,0.0015754640099569326,True
219,1583.492197,10,3,5,4,12,6982.07,6982.07,42.8,698.207,2327.3566666666666,1163.6783333333333,19,0.007578187011426113,0.0017186880108621082,True
220,2.767991,3,2,3,0,4,6982.07,6982.07,42.79999999999999,2327.3566666666666,3491.035,1745.5175,6,1.445091403837657,0.0005728960036207027,True
221,1.0,1,1,1,0,2,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,2,2.0,0.00028644800181035137,True
222,1.0,2,1,0,0,2,6982.07,6982.07,42.8,3491.035,6982.07,6982.07,2,2.0,0.00028644800181035137,True
223,429.859522,3,3,3,2,5,6982.07,6982.07,42.79999999999999,2327.3566666666666,2327.3566666666666,1745.5175,8,0.011631706974261233,0.0007161200045258785,True
224,232.900195,4,2,3,0,5,6982.07,6982.07,42.8,1745.5175,3491.035,1745.5175,7,0.021468423416304998,0.0007161200045258785,True
225,5.453967,4,1,1,0,5,6982.07,6982.07,42.8,1745.5175,6982.07,3491.035,5,0.9167638894771458,0.0007161200045258785,True
226,8.522759,4,2,2,0,5,6982.07,6982.07,42.8,1745.5175,3491.035,2327.3566666666666,6,0.5866644827103523,0.0007161200045258785,True
227,2288.581418,49,10,31,4,51,6982.07,6982.07,42.8,142.4912244897959,698.207,218.1896875,84,0.022284546924517586,0.00730442404616396,True
228,1.0,1,1,1,0,2,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,2,2.0,0.00028644800181035137,True
229,1.0,2,1,1,1,3,6982.07,6982.07,42.8,3491.035,6982.07,3491.035,4,3.0,0.00042967200271552705,True
230,4125.79451,27,5,15,13,29,6982.07,6982.07,42.8,258.5951851851852,1396.414,436.379375,55,0.007028949195048495,0.004153496026250095,True
199,1.0,2,1,1,1,3,6982.07,6982.07,42.8,3491.035,6982.07,3491.035,4,3.0,0.00042967200271552705,True
232,1.0,1,1,0,0,1,6982.07,6982.07,42.8,6982.07,6982.07,6982.07,1,1.0,0.00014322400090517568,True
233,1.493689,3,2,3,2,5,6982.07,6982.07,42.79999999999999,2327.3566666666666,3491.035,1745.5175,8,3.3474170325951387,0.0007161200045258785,True
234,19.54055,5,3,3,0,6,6982.07,6982.07,42.8,1396.414,2327.3566666666666,1745.5175,8,0.30705379326579857,0.0008593440054310541,True
235,389.372785,8,5,5,0,9,6982.07,6982.07,42.8,872.75875,1396.414,1163.6783333333333,13,0.023114096173927512,0.0012890160081465813,True
236,255.699987,6,1,1,0,7,6982.07,6982.07,42.79999999999999,1163.6783333333333,6982.07,3491.035,7,0.027375832443824098,0.0010025680063362298,True
237,29.116105,3,1,0,0,3,6982.07,6982.07,42.79999999999999,2327.3566666666666,6982.07,6982.07,3,0.10303575976250944,0.00042967200271552705,True
238,4111.404483,72,2,2,0,73,6982.07,6982.07,42.8,96.97319444444445,3491.035,2327.3566666666666,74,0.017755489712054196,0.010455352066077825,True
239,1132.845649,19,1,0,0,19,6982.07,6982.07,42.8,367.47736842105263,6982.07,6982.07,19,0.016771923003607702,0.0027212560171983383,True
240,2398.39136,47,6,9,2,49,6982.07,6982.07,42.8,148.55468085106384,1163.6783333333333,698.207,58,0.020430360456268486,0.007017976044353609,True
241,502.576034,10,3,3,2,12,6982.07,6982.07,42.8,698.207,2327.3566666666666,1745.5175,15,0.02387698415400365,0.0017186880108621082,True
242,274.840135,12,3,6,2,14,6982.07,6982.07,42.79999999999999,581.8391666666666,2327.3566666666666,997.4385714285714,20,0.05093870296636262,0.0020051360126724597,True
243,295.525386,6,2,3,0,7,6982.07,6982.07,42.79999999999999,1163.6783333333333,3491.035,1745.5175,9,0.023686628396790248,0.0010025680063362298,True
244,255.399976,4,2,2,0,5,6982.07,6982.07,42.8,1745.5175,3491.035,2327.3566666666666,6,0.019577135747264125,0.0007161200045258785,True
245,416.92681,6,2,2,0,7,6982.07,6982.07,42.79999999999999,1163.6783333333333,3491.035,2327.3566666666666,8,0.01678951756544512,0.0010025680063362298,True
246,62.942539,2,1,1,0,3,6982.07,6982.07,42.8,3491.035,6982.07,3491.035,3,0.047662519619680425,0.00042967200271552705,True
215,367.345835,6,3,6,6,8,6982.07,6982.07,42.79999999999999,1163.6783333333333,2327.3566666666666,997.4385714285714,18,0.021777843214147233,0.0011457920072414055,True
247,272.359351,8,1,1,0,9,6982.07,6982.07,42.8,872.75875,6982.07,3491.035,9,0.03304457866768819,0.0012890160081465813,True
249,1.0,1,1,1,1,3,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,3,3.0,0.00042967200271552705,True
250,4.01333,3,2,2,0,4,6982.07,6982.07,42.79999999999999,2327.3566666666666,3491.035,2327.3566666666666,5,0.9966785686699076,0.0005728960036207027,True
251,853.022725,3,3,3,2,5,6982.07,6982.07,42.79999999999999,2327.3566666666666,2327.3566666666666,1745.5175,8,0.005861508554769159,0.0007161200045258785,True
252,1.0,1,1,0,0,1,6982.07,6982.07,42.8,6982.07,6982.07,6982.07,1,1.0,0.00014322400090517568,True
253,8495.669987,69,6,14,6,71,6982.07,6982.07,42.8,101.18942028985506,1163.6783333333333,465.4713333333333,89,0.008357198444459776,0.010168904064267474,True
254,462.764617,6,2,3,4,8,6982.07,6982.07,42.79999999999999,1163.6783333333333,3491.035,1745.5175,13,0.01728740639650071,0.0011457920072414055,True
255,1.0,3,2,1,2,5,6982.07,6982.07,42.79999999999999,2327.3566666666666,3491.035,3491.035,6,5.0,0.0007161200045258785,True
257,492.887827,5,3,3,3,7,6982.07,6982.07,42.8,1396.414,2327.3566666666666,1745.5175,11,0.014202014366242402,0.0010025680063362298,True
258,1.0,1,1,1,1,3,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,3,3.0,0.00042967200271552705,True
259,1.0,1,1,0,0,1,6982.07,6982.07,42.8,6982.07,6982.07,6982.07,1,1.0,0.00014322400090517568,True
260,123.608982,3,1,1,3,5,6982.07,6982.07,42.79999999999999,2327.3566666666666,6982.07,3491.035,7,0.040450134926279066,0.0007161200045258785,True
261,412.804687,4,3,2,2,6,6982.07,6982.07,42.8,1745.5175,2327.3566666666666,2327.3566666666666,8,0.014534718691311758,0.0008593440054310541,True
262,1.0,3,2,2,2,5,6982.07,6982.07,42.79999999999999,2327.3566666666666,3491.035,2327.3566666666666,7,5.0,0.0007161200045258785,True
231,1403.240421,20,3,2,1,22,6982.07,6982.07,42.8,349.1035,2327.3566666666666,2327.3566666666666,23,0.015677997633735497,0.003150928019913865,True
263,694.932098,7,2,4,6,9,6982.07,6982.07,42.8,997.4385714285714,3491.035,1396.414,17,0.012950905600564158,0.0012890160081465813,True
264,78.179514,4,2,2,4,6,6982.07,6982.07,42.8,1745.5175,3491.035,2327.3566666666666,10,0.07674644792496407,0.0008593440054310541,True
265,1.0,3,2,2,2,5,6982.07,6982.07,42.79999999999999,2327.3566666666666,3491.035,2327.3566666666666,7,5.0,0.0007161200045258785,True
266,338.137928,5,3,4,3,7,6982.07,6982.07,42.8,1396.414,2327.3566666666666,1396.414,12,0.020701611444191498,0.0010025680063362298,True
267,1.017977,3,2,1,3,5,6982.07,6982.07,42.79999999999999,2327.3566666666666,3491.035,3491.035,7,4.911702327262797,0.0007161200045258785,True
268,100.24882,5,2,3,3,7,6982.07,6982.07,42.8,1396.414,3491.035,1745.5175,11,0.06982625830408777,0.0010025680063362298,True
269,1.0,1,1,1,0,2,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,2,2.0,0.00028644800181035137,True
270,1.0,2,1,1,2,4,6982.07,6982.07,42.8,3491.035,6982.07,3491.035,5,4.0,0.0005728960036207027,True
271,82.315539,5,2,2,2,7,6982.07,6982.07,42.8,1396.414,3491.035,2327.3566666666666,9,0.08503862193018015,0.0010025680063362298,True
273,244.48642,27,2,2,1,29,6982.07,6982.07,42.8,258.5951851851852,3491.035,2327.3566666666666,30,0.11861599511334821,0.004153496026250095,True
274,1.0,1,1,0,0,1,6982.07,6982.07,42.8,6982.07,6982.07,6982.07,1,1.0,0.00014322400090517568,True
275,1.0,1,1,0,0,1,6982.07,6982.07,42.8,6982.07,6982.07,6982.07,1,1.0,0.00014322400090517568,True
276,165.254795,7,2,2,4,9,6982.07,6982.07,42.8,997.4385714285714,3491.035,2327.3566666666666,13,0.054461354661448705,0.0012890160081465813,True
277,275.815837,17,2,3,1,19,6982.07,6982.07,42.8,410.71,3491.035,1745.5175,21,0.06888654475631144,0.0027212560171983383,True
278,201.28129,5,2,2,2,7,6982.07,6982.07,42.8,1396.414,3491.035,2327.3566666666666,9,0.03477720159682999,0.0010025680063362298,True
308,2915.721937,41,13,19,10,43,6982.07,6982.07,42.8,170.29439024390243,537.0823076923077,349.1035,70,0.014747634009381191,0.006158632038922555,True
309,10.615342,9,2,4,4,11,6982.07,6982.07,42.8,775.7855555555556,3491.035,1396.414,17,1.0362360440200609,0.0015754640099569326,True
279,443.113316,8,3,3,0,9,6982.07,6982.07,42.8,872.75875,2327.3566666666666,1745.5175,11,0.02031083173316326,0.0012890160081465813,True
280,161.351814,6,2,1,4,7,6982.07,6982.07,42.79999999999999,1163.6783333333333,3491.035,3491.035,11,0.043383460194627875,0.0010025680063362298,True
281,1.0,2,1,1,1,3,6982.07,6982.07,42.8,3491.035,6982.07,3491.035,4,3.0,0.00042967200271552705,True
282,3883.693777,53,8,16,12,55,6982.07,6982.07,42.79999999999999,131.73716981132074,872.75875,410.71,81,0.014161775659481918,0.007877320049784663,True
283,1.0,1,1,1,0,2,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,2,2.0,0.00028644800181035137,True
284,21.452128,3,2,2,2,5,6982.07,6982.07,42.79999999999999,2327.3566666666666,3491.035,2327.3566666666666,7,0.23307711011233945,0.0007161200045258785,True
285,128.001423,4,1,1,1,6,6982.07,6982.07,42.8,1745.5175,6982.07,3491.035,6,0.046874478887629245,0.0008593440054310541,True
286,886.305761,34,8,15,11,36,6982.07,6982.07,42.8,205.355,872.75875,436.379375,60,0.04061803678155264,0.005156064032586325,True
287,149.574829,5,1,0,0,5,6982.07,6982.07,42.8,1396.414,6982.07,6982.07,5,0.03342808434699932,0.0007161200045258785,True
288,138.944168,31,6,9,0,32,6982.07,6982.07,42.8,225.22806451612902,1163.6783333333333,698.207,40,0.23030833507168147,0.004583168028965622,True
290,1159.217917,12,2,1,0,13,6982.07,6982.07,42.79999999999999,581.8391666666666,3491.035,3491.035,13,0.011214457445277737,0.001861912011767284,True
292,1.0,3,2,2,2,5,6982.07,6982.07,42.79999999999999,2327.3566666666666,3491.035,2327.3566666666666,7,5.0,0.0007161200045258785,True
293,1.0,1,1,1,1,3,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,3,3.0,0.00042967200271552705,True
294,332.198892,4,2,1,3,6,6982.07,6982.07,42.8,1745.5175,3491.035,3491.035,8,0.018061469031028555,0.0008593440054310541,True
321,13.807162,2,1,1,0,3,6982.07,6982.07,42.8,3491.035,6982.07,3491.035,3,0.2172785399345644,0.00042967200271552705,True
322,26.08942,4,2,2,0,5,6982.07,6982.07,42.8,1745.5175,3491.035,2327.3566666666666,6,0.19164856865350016,0.0007161200045258785,True
323,5.499605,2,2,2,0,3,6982.07,6982.07,42.8,3491.035,3491.035,2327.3566666666666,4,0.54549372182184,0.00042967200271552705,True
324,161.202983,8,2,2,2,9,6982.07,6982.07,42.8,872.75875,3491.035,2327.3566666666666,12,0.05583023237231287,0.0012890160081465813,True
325,2546.768225,84,25,48,6,86,6982.07,6982.07,42.8,83.11988095238095,279.2828,142.4912244897959,138,0.033768286864816685,0.01231726407784511,True
326,1203.320106,17,6,13,2,19,6982.07,6982.07,42.8,410.71,1163.6783333333333,498.7192857142857,32,0.015789647247862075,0.0027212560171983383,True
296,804.007443,3,2,2,1,4,6982.07,6982.07,42.79999999999999,2327.3566666666666,3491.035,2327.3566666666666,6,0.004975078321507529,0.0005728960036207027,True
297,1.0,1,1,1,1,3,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,3,3.0,0.00042967200271552705,True
298,80.272301,17,5,8,0,18,6982.07,6982.07,42.8,410.71,1396.414,775.7855555555556,25,0.22423675135461732,0.0025780320162931626,True
299,5391.297767,126,24,60,20,128,6982.07,6982.07,42.8,55.41325396825397,290.9195833333333,114.46016393442622,206,0.023741964464193542,0.018332672115862488,True
300,1.0,3,2,2,3,5,6982.07,6982.07,42.79999999999999,2327.3566666666666,3491.035,2327.3566666666666,8,5.0,0.0007161200045258785,True
301,1.0,1,1,1,1,3,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,3,3.0,0.00042967200271552705,True
304,2472.637169,58,6,8,8,60,6982.07,6982.07,42.8,120.38051724137931,1163.6783333333333,775.7855555555556,74,0.024265590096368885,0.008593440054310541,True
305,1.0,1,1,1,0,2,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,2,2.0,0.00028644800181035137,True
306,2241.635786,31,5,10,12,33,6982.07,6982.07,42.8,225.22806451612902,1396.414,634.7336363636364,53,0.014721392389477138,0.004726392029870798,True
307,1.0,1,1,1,1,3,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,3,3.0,0.00042967200271552705,True
337,1.0,1,1,0,0,1,6982.07,6982.07,42.8,6982.07,6982.07,6982.07,1,1.0,0.00014322400090517568,True
338,2450.787453,76,18,44,15,78,6982.07,6982.07,42.8,91.86934210526316,387.8927777777778,155.1571111111111,135,0.0318265053562766,0.011171472070603703,True
339,4067.785733,211,13,32,30,213,6982.07,6982.07,42.8,33.09037914691943,537.0823076923077,211.57787878787877,273,0.052362640016172156,0.03050671219280242,True
340,31.494589,2,1,1,0,3,6982.07,6982.07,42.8,3491.035,6982.07,3491.035,3,0.09525445783718593,0.00042967200271552705,True
341,12.413188,2,2,2,1,4,6982.07,6982.07,42.8,3491.035,3491.035,2327.3566666666666,5,0.32223792953107616,0.0005728960036207027,True
342,843.618633,48,4,5,4,50,6982.07,6982.07,42.79999999999999,145.45979166666666,1745.5175,1163.6783333333333,57,0.05926848702024816,0.007161200045258785,True
311,489.808977,4,3,2,2,6,6982.07,6982.07,42.8,1745.5175,2327.3566666666666,2327.3566666666666,8,0.012249673406863672,0.0008593440054310541,True
312,381.729627,5,3,3,3,7,6982.07,6982.07,42.8,1396.414,2327.3566666666666,1745.5175,11,0.018337586356638753,0.0010025680063362298,True
313,830.560504,20,6,8,9,22,6982.07,6982.07,42.8,349.1035,1163.6783333333333,775.7855555555556,37,0.02648813649824119,0.003150928019913865,True
314,771.947315,5,2,3,3,7,6982.07,6982.07,42.8,1396.414,3491.035,1745.5175,11,0.009067976355355287,0.0010025680063362298,True
315,31.744917,7,2,2,2,9,6982.07,6982.07,42.8,997.4385714285714,3491.035,2327.3566666666666,11,0.28350995531032575,0.0012890160081465813,True
316,59.633803,4,3,3,0,5,6982.07,6982.07,42.8,1745.5175,2327.3566666666666,1745.5175,7,0.08384506351204869,0.0007161200045258785,True
317,11.738035,3,2,2,0,4,6982.07,6982.07,42.79999999999999,2327.3566666666666,3491.035,2327.3566666666666,5,0.3407725398671924,0.0005728960036207027,True
319,11.34698,4,2,1,2,6,6982.07,6982.07,42.8,1745.5175,3491.035,3491.035,7,0.5287750573280291,0.0008593440054310541,True
320,1.0,2,1,1,0,3,6982.07,6982.07,42.8,3491.035,6982.07,3491.035,3,3.0,0.00042967200271552705,True
655,1.0,1,1,1,0,2,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,2,2.0,0.00028644800181035137,True
656,319.496849,5,2,1,0,6,6982.07,6982.07,42.8,1396.414,3491.035,3491.035,6,0.018779527932057945,0.0008593440054310541,True
657,81.330253,4,1,1,0,5,6982.07,6982.07,42.8,1745.5175,6982.07,3491.035,5,0.06147773817942015,0.0007161200045258785,True
658,765.922334,8,3,7,2,10,6982.07,6982.07,42.8,872.75875,2327.3566666666666,872.75875,17,0.013056154072143823,0.001432240009051757,True
659,2.5328,3,1,1,0,4,6982.07,6982.07,42.79999999999999,2327.3566666666666,6982.07,3491.035,4,1.5792798483891346,0.0005728960036207027,True
660,17.230254,5,2,2,2,7,6982.07,6982.07,42.8,1396.414,3491.035,2327.3566666666666,9,0.40626214796369226,0.0010025680063362298,True
661,1.0,1,1,0,0,1,6982.07,6982.07,42.8,6982.07,6982.07,6982.07,1,1.0,0.00014322400090517568,True
662,5.463986,4,1,0,0,4,6982.07,6982.07,42.8,1745.5175,6982.07,6982.07,4,0.732066297388024,0.0005728960036207027,True
328,148.400593,5,2,2,4,7,6982.07,6982.07,42.8,1396.414,3491.035,2327.3566666666666,11,0.04716962283297615,0.0010025680063362298,True
256,876.620603,5,1,1,2,6,6982.07,6982.07,42.8,1396.414,6982.07,3491.035,8,0.006844466100233786,0.0008593440054310541,True
330,22.683676,4,3,3,0,5,6982.07,6982.07,42.8,1745.5175,2327.3566666666666,1745.5175,7,0.22042282741121855,0.0007161200045258785,True
331,1.0,1,1,1,0,2,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,2,2.0,0.00028644800181035137,True
332,1.0,1,1,0,0,1,6982.07,6982.07,42.8,6982.07,6982.07,6982.07,1,1.0,0.00014322400090517568,True
334,354.408821,8,3,4,6,10,6982.07,6982.07,42.8,872.75875,2327.3566666666666,1396.414,18,0.028216001993923285,0.001432240009051757,True
335,641.688365,27,8,14,2,29,6982.07,6982.07,42.8,258.5951851851852,872.75875,465.4713333333333,43,0.04519327695773322,0.004153496026250095,True
336,1.0,1,1,1,0,2,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,2,2.0,0.00028644800181035137,True
351,1549.93043,21,6,7,3,23,6982.07,6982.07,42.8,332.4795238095238,1163.6783333333333,872.75875,31,0.014839375726044686,0.0032941520208190408,True
352,1010.477819,8,2,2,0,9,6982.07,6982.07,42.8,872.75875,3491.035,2327.3566666666666,10,0.008906677445831198,0.0012890160081465813,True
353,3706.105199,46,7,14,4,48,6982.07,6982.07,42.8,151.7841304347826,997.4385714285714,465.4713333333333,64,0.012951602132867572,0.006874752043448433,True
354,604.389088,9,5,7,2,11,6982.07,6982.07,42.8,775.7855555555556,1396.414,872.75875,18,0.01820019622855931,0.0015754640099569326,True
355,1.0,3,2,2,2,5,6982.07,6982.07,42.79999999999999,2327.3566666666666,3491.035,2327.3566666666666,7,5.0,0.0007161200045258785,True
356,3527.175451,39,12,22,8,41,6982.07,6982.07,42.8,179.02743589743588,581.8391666666666,303.5682608695652,69,0.011624031911533056,0.005872184037112203,True
357,150.235338,6,3,5,2,8,6982.07,6982.07,42.79999999999999,1163.6783333333333,2327.3566666666666,1163.6783333333333,13,0.05324978867488553,0.0011457920072414055,True
358,1.0,1,1,0,0,1,6982.07,6982.07,42.8,6982.07,6982.07,6982.07,1,1.0,0.00014322400090517568,True
647,962.095261,24,11,17,6,26,6982.07,6982.07,42.79999999999999,290.9195833333333,634.7336363636364,387.8927777777778,47,0.02702435097016864,0.003723824023534568,True
648,12.066714,2,2,2,0,3,6982.07,6982.07,42.8,3491.035,3491.035,2327.3566666666666,4,0.2486178092892564,0.00042967200271552705,True
649,1.0,1,1,1,0,2,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,2,2.0,0.00028644800181035137,True
650,1215.430493,9,4,6,0,10,6982.07,6982.07,42.8,775.7855555555556,1745.5175,997.4385714285714,15,0.008227537533073887,0.001432240009051757,True
651,867.971857,2,1,0,0,2,6982.07,6982.07,42.8,3491.035,6982.07,6982.07,2,0.0023042221747980015,0.00028644800181035137,True
652,544.568941,2,1,0,0,2,6982.07,6982.07,42.8,3491.035,6982.07,6982.07,2,0.0036726295780427185,0.00028644800181035137,True
653,1.0,1,1,0,0,1,6982.07,6982.07,42.8,6982.07,6982.07,6982.07,1,1.0,0.00014322400090517568,True
654,1.0,1,1,0,0,1,6982.07,6982.07,42.8,6982.07,6982.07,6982.07,1,1.0,0.00014322400090517568,True
365,5040.67021,25,3,9,6,27,6982.07,6982.07,42.8,279.2828,2327.3566666666666,698.207,40,0.0053564305687834315,0.0038670480244397437,True
366,1584.656296,103,4,6,6,105,6982.07,6982.07,42.8,67.78708737864078,1745.5175,997.4385714285714,115,0.06626042521967804,0.015038520095043448,True
2,8.465632,3,1,1,1,5,6982.07,6982.07,42.79999999999999,2327.3566666666666,6982.07,3491.035,5,0.5906233580670646,0.0007161200045258785,True
3,31.031382,3,2,3,0,4,6982.07,6982.07,42.79999999999999,2327.3566666666666,3491.035,1745.5175,6,0.12890176789419175,0.0005728960036207027,True
369,297.456893,3,2,2,1,5,6982.07,6982.07,42.79999999999999,2327.3566666666666,3491.035,2327.3566666666666,6,0.016809158293736366,0.0007161200045258785,True
370,164.386759,8,5,5,2,9,6982.07,6982.07,42.8,872.75875,1396.414,1163.6783333333333,15,0.054748935101275396,0.0012890160081465813,True
372,3607.916876,135,8,22,14,137,6982.07,6982.07,42.8,51.71903703703703,872.75875,303.5682608695652,171,0.03797204999686362,0.01962168812400907,True
4,123.994814,5,1,1,0,6,6982.07,6982.07,42.8,1396.414,6982.07,3491.035,6,0.048389120532089346,0.0008593440054310541,True
374,1069.830986,21,7,11,5,23,6982.07,6982.07,42.8,332.4795238095238,997.4385714285714,581.8391666666666,37,0.021498722976789907,0.0032941520208190408,True
343,1.0,1,1,1,0,2,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,2,2.0,0.00028644800181035137,True
344,13.11044,5,2,2,0,6,6982.07,6982.07,42.8,1396.414,3491.035,2327.3566666666666,7,0.457650544146497,0.0008593440054310541,True
345,1.0,1,1,1,0,2,6982.07,6982.07,42.8,6982.07,6982.07,3491.035,2,2.0,0.00028644800181035137,True
346,149.86615,6,3,5,0,7,6982.07,6982.07,42.79999999999999,1163.6783333333333,2327.3566666666666,1163.6783333333333,11,0.04670834608081945,0.0010025680063362298,True
347,290.64397,9,2,2,2,11,6982.07,6982.07,42.8,775.7855555555556,3491.035,2327.3566666666666,13,0.037846991974407725,0.0015754640099569326,True
349,1093.463136,24,6,13,6,26,6982.07,6982.07,42.79999999999999,290.9195833333333,1163.6783333333333,498.7192857142857,43,0.023777664874108748,0.003723824023534568,True
5,1.0,1,1,0,0,1,6982.07,6982.07,42.8,6982.07,6982.07,6982.07,1,1.0,0.00014322400090517568,True
